setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
002099:20260601:607,002099,2026-06-01,31,True
002181:20260601:1816,002181,2026-06-01,31,True
002229:20260601:1431,002229,2026-06-01,31,True
002235:20260601:1100,002235,2026-06-01,31,True
002279:20260601:732,002279,2026-06-01,31,True
002328:20260601:1049,002328,2026-06-01,31,True
002356:20260601:328,002356,2026-06-01,31,True
002404:20260601:673,002404,2026-06-01,31,True
002474:20260601:727,002474,2026-06-01,31,True
002527:20260601:1546,002527,2026-06-01,31,True
002580:20260601:2671,002580,2026-06-01,30,True
002629:20260601:573,002629,2026-06-01,31,True
002637:20260601:1194,002637,2026-06-01,30,True
002647:20260601:1280,002647,2026-06-01,31,True
002657:20260601:1936,002657,2026-06-01,31,True
002700:20260601:767,002700,2026-06-01,31,True
002766:20260601:507,002766,2026-06-01,31,True
002795:20260601:840,002795,2026-06-01,31,True
002830:20260601:2338,002830,2026-06-01,30,True
002871:20260601:2213,002871,2026-06-01,30,True
002925:20260601:2097,002925,2026-06-01,31,True
002933:20260601:3016,002933,2026-06-01,31,True
002955:20260601:2536,002955,2026-06-01,31,True
003004:20260601:6568,003004,2026-06-01,31,True
003030:20260601:2574,003030,2026-06-01,30,True
003041:20260601:5738,003041,2026-06-01,31,True
600121:20260601:470,600121,2026-06-01,31,True
600152:20260601:1254,600152,2026-06-01,31,True
600156:20260601:1128,600156,2026-06-01,31,True
600160:20260601:3632,600160,2026-06-01,30,True
600188:20260601:2398,600188,2026-06-01,31,True
600301:20260601:6050,600301,2026-06-01,30,True
600403:20260601:556,600403,2026-06-01,31,True
600463:20260601:1041,600463,2026-06-01,31,True
600540:20260601:499,600540,2026-06-01,31,True
600546:20260601:1527,600546,2026-06-01,31,True
600588:20260601:1141,600588,2026-06-01,31,True
600596:20260601:1326,600596,2026-06-01,30,True
600617:20260601:367,600617,2026-06-01,31,True
600727:20260601:884,600727,2026-06-01,30,True
600737:20260601:1419,600737,2026-06-01,31,True
600758:20260601:516,600758,2026-06-01,31,True
600769:20260601:1656,600769,2026-06-01,31,True
600797:20260601:777,600797,2026-06-01,31,True
600798:20260601:381,600798,2026-06-01,31,True
600841:20260601:799,600841,2026-06-01,31,True
600847:20260601:1598,600847,2026-06-01,31,True
600981:20260601:272,600981,2026-06-01,31,True
601001:20260601:2020,601001,2026-06-01,31,True
601101:20260601:1327,601101,2026-06-01,30,True
601699:20260601:1760,601699,2026-06-01,30,True
601918:20260601:1128,601918,2026-06-01,31,True
603039:20260601:4030,603039,2026-06-01,31,True
603045:20260601:6842,603045,2026-06-01,30,True
603121:20260601:1796,603121,2026-06-01,31,True
603138:20260601:1769,603138,2026-06-01,31,True
603161:20260601:1395,603161,2026-06-01,30,True
603171:20260601:5258,603171,2026-06-01,30,True
603193:20260601:2432,603193,2026-06-01,31,True
603296:20260601:11704,603296,2026-06-01,30,True
603330:20260601:706,603330,2026-06-01,31,True
603341:20260601:3791,603341,2026-06-01,30,True
603344:20260601:3182,603344,2026-06-01,31,True
603407:20260601:5962,603407,2026-06-01,31,True
603533:20260601:2644,603533,2026-06-01,31,True
603598:20260601:2423,603598,2026-06-01,31,True
603725:20260601:1221,603725,2026-06-01,31,True
603778:20260601:1839,603778,2026-06-01,31,True
603808:20260601:998,603808,2026-06-01,31,True
603819:20260601:1382,603819,2026-06-01,30,True
603823:20260601:2807,603823,2026-06-01,30,True
603877:20260601:1386,603877,2026-06-01,30,True
603991:20260601:11369,603991,2026-06-01,31,True
605298:20260601:5751,605298,2026-06-01,31,True
605398:20260601:2476,605398,2026-06-01,31,True
605566:20260601:4175,605566,2026-06-01,31,True
000062:20260602:3352,000062,2026-06-02,30,True
000586:20260602:1674,000586,2026-06-02,30,True
000601:20260602:899,000601,2026-06-02,30,True
000700:20260602:1507,000700,2026-06-02,30,True
000960:20260602:4319,000960,2026-06-02,30,True
002137:20260602:945,002137,2026-06-02,30,True
002314:20260602:262,002314,2026-06-02,30,True
002384:20260602:21093,002384,2026-06-02,30,True
002515:20260602:685,002515,2026-06-02,30,True
002575:20260602:623,002575,2026-06-02,30,True
002851:20260602:14795,002851,2026-06-02,30,True
002876:20260602:3040,002876,2026-06-02,30,True
002896:20260602:8170,002896,2026-06-02,30,True
002903:20260602:4329,002903,2026-06-02,30,True
002962:20260602:2090,002962,2026-06-02,29,True
002980:20260602:11212,002980,2026-06-02,30,True
600105:20260602:4962,600105,2026-06-02,30,True
600114:20260602:3879,600114,2026-06-02,30,True
600255:20260602:399,600255,2026-06-02,30,True
600345:20260602:5173,600345,2026-06-02,30,True
600360:20260602:1277,600360,2026-06-02,29,True
600362:20260602:4748,600362,2026-06-02,30,True
600459:20260602:2345,600459,2026-06-02,29,True
600487:20260602:8312,600487,2026-06-02,29,True
600500:20260602:627,600500,2026-06-02,30,True
600667:20260602:1494,600667,2026-06-02,29,True
600869:20260602:2528,600869,2026-06-02,30,True
600936:20260602:592,600936,2026-06-02,30,True
601686:20260602:593,601686,2026-06-02,30,True
601869:20260602:40874,601869,2026-06-02,30,True
603267:20260602:7898,603267,2026-06-02,30,True
603311:20260602:3410,603311,2026-06-02,29,True
603373:20260602:4865,603373,2026-06-02,29,True
603687:20260602:1789,603687,2026-06-02,29,True
603997:20260602:1508,603997,2026-06-02,30,True
605288:20260602:9496,605288,2026-06-02,29,True
605589:20260602:5412,605589,2026-06-02,29,True
000518:20260603:393,000518,2026-06-03,29,True
000881:20260603:809,000881,2026-06-03,29,True
001212:20260603:5489,001212,2026-06-03,29,True
001223:20260603:4620,001223,2026-06-03,29,True
001259:20260603:7373,001259,2026-06-03,29,True
001278:20260603:2014,001278,2026-06-03,29,True
001326:20260603:6798,001326,2026-06-03,28,True
001896:20260603:2008,001896,2026-06-03,29,True
002023:20260603:1198,002023,2026-06-03,29,True
002046:20260603:5698,002046,2026-06-03,28,True
002119:20260603:2412,002119,2026-06-03,29,True
002125:20260603:1665,002125,2026-06-03,28,True
002132:20260603:534,002132,2026-06-03,28,True
002156:20260603:7022,002156,2026-06-03,29,True
002167:20260603:1473,002167,2026-06-03,29,True
002735:20260603:1618,002735,2026-06-03,29,True
002787:20260603:2765,002787,2026-06-03,29,True
002875:20260603:2181,002875,2026-06-03,29,True
002965:20260603:3550,002965,2026-06-03,28,True
600078:20260603:1308,600078,2026-06-03,29,True
600103:20260603:407,600103,2026-06-03,29,True
600198:20260603:886,600198,2026-06-03,29,True
600310:20260603:635,600310,2026-06-03,28,True
600396:20260603:2134,600396,2026-06-03,29,True
600439:20260603:262,600439,2026-06-03,28,True
600505:20260603:1434,600505,2026-06-03,29,True
600516:20260603:548,600516,2026-06-03,29,True
600578:20260603:934,600578,2026-06-03,29,True
600596:20260603:1440,600596,2026-06-03,28,True
600679:20260603:1073,600679,2026-06-03,29,True
600683:20260603:1563,600683,2026-06-03,29,True
600791:20260603:1590,600791,2026-06-03,29,True
601208:20260603:5649,601208,2026-06-03,28,True
601231:20260603:4362,601231,2026-06-03,28,True
601798:20260603:854,601798,2026-06-03,29,True
603065:20260603:839,603065,2026-06-03,28,True
603109:20260603:2123,603109,2026-06-03,28,True
603120:20260603:5224,603120,2026-06-03,29,True
603135:20260603:1159,603135,2026-06-03,29,True
603236:20260603:5774,603236,2026-06-03,29,True
603319:20260603:4260,603319,2026-06-03,28,True
603656:20260603:2019,603656,2026-06-03,28,True
603663:20260603:6797,603663,2026-06-03,29,True
603886:20260603:1196,603886,2026-06-03,29,True
603938:20260603:4738,603938,2026-06-03,29,True
605018:20260603:1581,605018,2026-06-03,28,True
605162:20260603:1155,605162,2026-06-03,28,True
605303:20260603:2960,605303,2026-06-03,29,True
605555:20260603:1626,605555,2026-06-03,28,True
000520:20260604:418,000520,2026-06-04,28,True
000536:20260604:413,000536,2026-06-04,28,True
000670:20260604:967,000670,2026-06-04,28,True
000718:20260604:223,000718,2026-06-04,28,True
000725:20260604:615,000725,2026-06-04,27,True
000733:20260604:5931,000733,2026-06-04,27,True
001309:20260604:68085,001309,2026-06-04,28,True
001376:20260604:1438,001376,2026-06-04,28,True
002051:20260604:1202,002051,2026-06-04,27,True
002072:20260604:899,002072,2026-06-04,28,True
002213:20260604:3859,002213,2026-06-04,28,True
002353:20260604:15734,002353,2026-06-04,27,True
002395:20260604:1540,002395,2026-06-04,27,True
002484:20260604:9635,002484,2026-06-04,28,True
002491:20260604:2683,002491,2026-06-04,28,True
002520:20260604:626,002520,2026-06-04,28,True
002570:20260604:572,002570,2026-06-04,28,True
002585:20260604:1180,002585,2026-06-04,28,True
002590:20260604:1244,002590,2026-06-04,28,True
002645:20260604:3610,002645,2026-06-04,27,True
002733:20260604:3267,002733,2026-06-04,28,True
002931:20260604:5786,002931,2026-06-04,28,True
002971:20260604:3739,002971,2026-06-04,28,True
002981:20260604:2895,002981,2026-06-04,28,True
003011:20260604:2270,003011,2026-06-04,27,True
003036:20260604:7486,003036,2026-06-04,28,True
003043:20260604:6757,003043,2026-06-04,27,True
600226:20260604:671,600226,2026-06-04,28,True
600237:20260604:1222,600237,2026-06-04,28,True
600246:20260604:1887,600246,2026-06-04,28,True
600293:20260604:360,600293,2026-06-04,28,True
600353:20260604:2644,600353,2026-06-04,28,True
600408:20260604:347,600408,2026-06-04,28,True
600482:20260604:3981,600482,2026-06-04,27,True
600667:20260604:1636,600667,2026-06-04,27,True
600703:20260604:1706,600703,2026-06-04,28,True
600828:20260604:495,600828,2026-06-04,28,True
600868:20260604:378,600868,2026-06-04,28,True
601666:20260604:922,601666,2026-06-04,27,True
603005:20260604:4458,603005,2026-06-04,28,True
603067:20260604:3845,603067,2026-06-04,28,True
603090:20260604:6236,603090,2026-06-04,28,True
603210:20260604:1499,603210,2026-06-04,27,True
603286:20260604:5964,603286,2026-06-04,28,True
603435:20260604:8485,603435,2026-06-04,28,True
603500:20260604:1112,603500,2026-06-04,27,True
603516:20260604:12639,603516,2026-06-04,28,True
603610:20260604:1932,603610,2026-06-04,28,True
603903:20260604:1232,603903,2026-06-04,28,True
603920:20260604:6269,603920,2026-06-04,27,True
603950:20260604:7005,603950,2026-06-04,28,True
605060:20260604:5244,605060,2026-06-04,27,True
605358:20260604:6390,605358,2026-06-04,28,True
605398:20260604:2539,605398,2026-06-04,28,True
000068:20260605:356,000068,2026-06-05,27,True
000517:20260605:212,000517,2026-06-05,27,True
000608:20260605:552,000608,2026-06-05,27,True
000668:20260605:2059,000668,2026-06-05,26,True
000759:20260605:570,000759,2026-06-05,27,True
001256:20260605:2482,001256,2026-06-05,26,True
001400:20260605:11622,001400,2026-06-05,27,True
002138:20260605:5561,002138,2026-06-05,27,True
002183:20260605:701,002183,2026-06-05,27,True
002194:20260605:1214,002194,2026-06-05,27,True
002251:20260605:486,002251,2026-06-05,27,True
002254:20260605:1553,002254,2026-06-05,27,True
002361:20260605:1681,002361,2026-06-05,27,True
002387:20260605:926,002387,2026-06-05,27,True
002471:20260605:795,002471,2026-06-05,27,True
002631:20260605:745,002631,2026-06-05,27,True
002708:20260605:1586,002708,2026-06-05,27,True
002786:20260605:883,002786,2026-06-05,27,True
002877:20260605:864,002877,2026-06-05,27,True
002892:20260605:1088,002892,2026-06-05,27,True
002896:20260605:8677,002896,2026-06-05,27,True
002903:20260605:4791,002903,2026-06-05,27,True
002960:20260605:884,002960,2026-06-05,27,True
002983:20260605:2484,002983,2026-06-05,27,True
002987:20260605:1228,002987,2026-06-05,27,True
003009:20260605:5540,003009,2026-06-05,27,True
600063:20260605:822,600063,2026-06-05,27,True
600207:20260605:719,600207,2026-06-05,27,True
600303:20260605:347,600303,2026-06-05,27,True
600382:20260605:968,600382,2026-06-05,27,True
600516:20260605:583,600516,2026-06-05,27,True
600552:20260605:2171,600552,2026-06-05,26,True
600586:20260605:524,600586,2026-06-05,27,True
600714:20260605:3290,600714,2026-06-05,27,True
600776:20260605:1594,600776,2026-06-05,26,True
600819:20260605:704,600819,2026-06-05,27,True
600881:20260605:165,600881,2026-06-05,27,True
600973:20260605:762,600973,2026-06-05,27,True
600996:20260605:938,600996,2026-06-05,27,True
603020:20260605:1067,603020,2026-06-05,26,True
603048:20260605:2079,603048,2026-06-05,27,True
603065:20260605:955,603065,2026-06-05,26,True
603070:20260605:1673,603070,2026-06-05,27,True
603078:20260605:4156,603078,2026-06-05,26,True
603124:20260605:16800,603124,2026-06-05,27,True
603159:20260605:2708,603159,2026-06-05,22,True
603166:20260605:1345,603166,2026-06-05,27,True
603270:20260605:2977,603270,2026-06-05,27,True
603360:20260605:2022,603360,2026-06-05,27,True
603578:20260605:1551,603578,2026-06-05,27,True
603725:20260605:1284,603725,2026-06-05,27,True
603859:20260605:4534,603859,2026-06-05,26,True
603938:20260605:5282,603938,2026-06-05,27,True
603992:20260605:3278,603992,2026-06-05,27,True
000620:20260608:317,000620,2026-06-08,26,True
000785:20260608:272,000785,2026-06-08,26,True
000833:20260608:2368,000833,2026-06-08,26,True
000970:20260608:1263,000970,2026-06-08,25,True
001238:20260608:3112,001238,2026-06-08,26,True
001317:20260608:5686,001317,2026-06-08,26,True
001696:20260608:1595,001696,2026-06-08,25,True
002046:20260608:6037,002046,2026-06-08,25,True
002164:20260608:1466,002164,2026-06-08,26,True
002362:20260608:1789,002362,2026-06-08,26,True
002490:20260608:823,002490,2026-06-08,26,True
002636:20260608:6398,002636,2026-06-08,26,True
002747:20260608:3412,002747,2026-06-08,26,True
002931:20260608:6560,002931,2026-06-08,26,True
002963:20260608:1774,002963,2026-06-08,26,True
002982:20260608:1348,002982,2026-06-08,26,True
600488:20260608:569,600488,2026-06-08,26,True
600505:20260608:1492,600505,2026-06-08,26,True
600539:20260608:1540,600539,2026-06-08,26,True
600721:20260608:779,600721,2026-06-08,26,True
600825:20260608:545,600825,2026-06-08,26,True
601588:20260608:222,601588,2026-06-08,26,True
603186:20260608:13603,603186,2026-06-08,26,True
603206:20260608:1700,603206,2026-06-08,26,True
603278:20260608:1414,603278,2026-06-08,26,True
603669:20260608:448,603669,2026-06-08,26,True
603778:20260608:1895,603778,2026-06-08,26,True
603823:20260608:3258,603823,2026-06-08,26,True
603877:20260608:1406,603877,2026-06-08,26,True
603929:20260608:18710,603929,2026-06-08,26,True
000029:20260609:2454,000029,2026-06-09,24,True
000037:20260609:1139,000037,2026-06-09,24,True
000048:20260609:1621,000048,2026-06-09,25,True
000509:20260609:480,000509,2026-06-09,25,True
000571:20260609:573,000571,2026-06-09,25,True
000608:20260609:640,000608,2026-06-09,25,True
000636:20260609:6108,000636,2026-06-09,25,True
000670:20260609:1004,000670,2026-06-09,25,True
000681:20260609:2475,000681,2026-06-09,25,True
000811:20260609:3214,000811,2026-06-09,24,True
000920:20260609:1298,000920,2026-06-09,24,True
001215:20260609:4232,001215,2026-06-09,25,True
001269:20260609:2841,001269,2026-06-09,25,True
001369:20260609:1488,001369,2026-06-09,25,True
002048:20260609:2925,002048,2026-06-09,25,True
002051:20260609:1223,002051,2026-06-09,24,True
002057:20260609:1074,002057,2026-06-09,24,True
002080:20260609:6468,002080,2026-06-09,25,True
002129:20260609:981,002129,2026-06-09,25,True
002134:20260609:2859,002134,2026-06-09,25,True
002138:20260609:6123,002138,2026-06-09,25,True
002141:20260609:333,002141,2026-06-09,25,True
002225:20260609:458,002225,2026-06-09,25,True
002240:20260609:4688,002240,2026-06-09,25,True
002263:20260609:403,002263,2026-06-09,25,True
002484:20260609:9198,002484,2026-06-09,25,True
002513:20260609:597,002513,2026-06-09,25,True
002515:20260609:736,002515,2026-06-09,25,True
002575:20260609:617,002575,2026-06-09,25,True
002583:20260609:939,002583,2026-06-09,25,True
002584:20260609:788,002584,2026-06-09,25,True
002585:20260609:1220,002585,2026-06-09,25,True
002676:20260609:582,002676,2026-06-09,25,True
002741:20260609:2831,002741,2026-06-09,25,True
002769:20260609:847,002769,2026-06-09,25,True
002771:20260609:1692,002771,2026-06-09,25,True
002837:20260609:6972,002837,2026-06-09,25,True
002859:20260609:8833,002859,2026-06-09,25,True
002871:20260609:2158,002871,2026-06-09,25,True
002970:20260609:6683,002970,2026-06-09,25,True
002971:20260609:4359,002971,2026-06-09,25,True
002976:20260609:3127,002976,2026-06-09,24,True
002993:20260609:6545,002993,2026-06-09,25,True
002995:20260609:2354,002995,2026-06-09,25,True
003018:20260609:5468,003018,2026-06-09,25,True
003026:20260609:3285,003026,2026-06-09,25,True
600110:20260609:1181,600110,2026-06-09,25,True
600176:20260609:3912,600176,2026-06-09,25,True
600183:20260609:14747,600183,2026-06-09,25,True
600186:20260609:1154,600186,2026-06-09,25,True
600198:20260609:934,600198,2026-06-09,25,True
600226:20260609:743,600226,2026-06-09,25,True
600330:20260609:2946,600330,2026-06-09,25,True
600345:20260609:5885,600345,2026-06-09,25,True
600396:20260609:2123,600396,2026-06-09,25,True
600458:20260609:1573,600458,2026-06-09,25,True
600500:20260609:595,600500,2026-06-09,25,True
600522:20260609:5448,600522,2026-06-09,25,True
600579:20260609:717,600579,2026-06-09,25,True
600611:20260609:448,600611,2026-06-09,25,True
600641:20260609:2703,600641,2026-06-09,25,True
600673:20260609:3471,600673,2026-06-09,25,True
600682:20260609:615,600682,2026-06-09,25,True
600719:20260609:905,600719,2026-06-09,25,True
600903:20260609:914,600903,2026-06-09,25,True
601208:20260609:5962,601208,2026-06-09,24,True
601869:20260609:48433,601869,2026-06-09,25,True
603002:20260609:1659,603002,2026-06-09,25,True
603020:20260609:1164,603020,2026-06-09,24,True
603039:20260609:4527,603039,2026-06-09,25,True
603124:20260609:16632,603124,2026-06-09,25,True
603150:20260609:7458,603150,2026-06-09,24,True
603163:20260609:10654,603163,2026-06-09,24,True
603211:20260609:3143,603211,2026-06-09,25,True
603256:20260609:20734,603256,2026-06-09,25,True
603260:20260609:3933,603260,2026-06-09,25,True
603303:20260609:2937,603303,2026-06-09,24,True
603335:20260609:768,603335,2026-06-09,25,True
603663:20260609:6980,603663,2026-06-09,25,True
603688:20260609:7472,603688,2026-06-09,24,True
603773:20260609:15015,603773,2026-06-09,25,True
605006:20260609:1915,605006,2026-06-09,25,True
605018:20260609:1977,605018,2026-06-09,24,True
605069:20260609:1134,605069,2026-06-09,25,True
605100:20260609:3630,605100,2026-06-09,25,True
605111:20260609:6199,605111,2026-06-09,24,True
605177:20260609:2248,605177,2026-06-09,25,True
605318:20260609:10596,605318,2026-06-09,25,True
605358:20260609:7117,605358,2026-06-09,25,True
605376:20260609:19030,605376,2026-06-09,25,True
000025:20260610:1564,000025,2026-06-10,24,True
000558:20260610:389,000558,2026-06-10,24,True
000815:20260610:1687,000815,2026-06-10,24,True
000970:20260610:1452,000970,2026-06-10,23,True
001316:20260610:3686,001316,2026-06-10,24,True
001332:20260610:4748,001332,2026-06-10,24,True
002081:20260610:594,002081,2026-06-10,24,True
002119:20260610:2836,002119,2026-06-10,24,True
002125:20260610:1878,002125,2026-06-10,23,True
002165:20260610:730,002165,2026-06-10,23,True
002208:20260610:1674,002208,2026-06-10,24,True
002256:20260610:437,002256,2026-06-10,24,True
002261:20260610:3091,002261,2026-06-10,24,True
002409:20260610:12255,002409,2026-06-10,24,True
002430:20260610:2694,002430,2026-06-10,24,True
002459:20260610:915,002459,2026-06-10,24,True
002657:20260610:2068,002657,2026-06-10,24,True
002830:20260610:1597,002830,2026-06-10,24,True
002960:20260610:928,002960,2026-06-10,24,True
003030:20260610:2342,003030,2026-06-10,24,True
003043:20260610:8062,003043,2026-06-10,24,True
600058:20260610:1034,600058,2026-06-10,24,True
600088:20260610:1526,600088,2026-06-10,23,True
600178:20260610:961,600178,2026-06-10,24,True
600206:20260610:3224,600206,2026-06-10,24,True
600229:20260610:613,600229,2026-06-10,24,True
600378:20260610:5808,600378,2026-06-10,23,True
600573:20260610:1301,600573,2026-06-10,23,True
600593:20260610:3935,600593,2026-06-10,24,True
600665:20260610:370,600665,2026-06-10,24,True
600698:20260610:686,600698,2026-06-10,24,True
600732:20260610:1207,600732,2026-06-10,24,True
600843:20260610:845,600843,2026-06-10,24,True
600881:20260610:177,600881,2026-06-10,24,True
600981:20260610:271,600981,2026-06-10,24,True
601678:20260610:565,601678,2026-06-10,24,True
603011:20260610:3190,603011,2026-06-10,24,True
603155:20260610:2284,603155,2026-06-10,24,True
603160:20260610:5998,603160,2026-06-10,24,True
603220:20260610:2453,603220,2026-06-10,24,True
603375:20260610:5001,603375,2026-06-10,24,True
603636:20260610:966,603636,2026-06-10,24,True
603661:20260610:3675,603661,2026-06-10,24,True
603687:20260610:1918,603687,2026-06-10,23,True
603886:20260610:1225,603886,2026-06-10,24,True
000032:20260611:1720,000032,2026-06-11,23,True
000510:20260611:1761,000510,2026-06-11,23,True
000688:20260611:4532,000688,2026-06-11,23,True
000921:20260611:2930,000921,2026-06-11,23,True
001257:20260611:2522,001257,2026-06-11,22,True
001268:20260611:4182,001268,2026-06-11,22,True
002378:20260611:3363,002378,2026-06-11,22,True
002407:20260611:3819,002407,2026-06-11,23,True
002428:20260611:8824,002428,2026-06-11,23,True
002469:20260611:693,002469,2026-06-11,23,True
002490:20260611:856,002490,2026-06-11,23,True
002549:20260611:1815,002549,2026-06-11,23,True
002654:20260611:1616,002654,2026-06-11,23,True
002824:20260611:2886,002824,2026-06-11,23,True
002842:20260611:3934,002842,2026-06-11,22,True
002913:20260611:5501,002913,2026-06-11,22,True
002965:20260611:3854,002965,2026-06-11,23,True
600067:20260611:316,600067,2026-06-11,23,True
600108:20260611:362,600108,2026-06-11,23,True
600322:20260611:286,600322,2026-06-11,23,True
600353:20260611:2994,600353,2026-06-11,23,True
600459:20260611:2511,600459,2026-06-11,22,True
600470:20260611:567,600470,2026-06-11,23,True
600667:20260611:1751,600667,2026-06-11,22,True
600722:20260611:1082,600722,2026-06-11,23,True
600979:20260611:499,600979,2026-06-11,23,True
601137:20260611:2471,601137,2026-06-11,23,True
601958:20260611:2320,601958,2026-06-11,23,True
603014:20260611:3321,603014,2026-06-11,23,True
603315:20260611:1650,603315,2026-06-11,23,True
603318:20260611:985,603318,2026-06-11,23,True
603324:20260611:3383,603324,2026-06-11,23,True
603355:20260611:2705,603355,2026-06-11,23,True
603399:20260611:1918,603399,2026-06-11,23,True
603657:20260611:2548,603657,2026-06-11,23,True
603678:20260611:6191,603678,2026-06-11,23,True
603936:20260611:2372,603936,2026-06-11,23,True
603991:20260611:12021,603991,2026-06-11,23,True
603992:20260611:3191,603992,2026-06-11,23,True
605069:20260611:1155,605069,2026-06-11,23,True
000099:20260612:1741,000099,2026-06-12,22,True
000151:20260612:1394,000151,2026-06-12,22,True
000506:20260612:1373,000506,2026-06-12,22,True
000547:20260612:2065,000547,2026-06-12,22,True
000630:20260612:710,000630,2026-06-12,22,True
000737:20260612:1408,000737,2026-06-12,22,True
000751:20260612:509,000751,2026-06-12,22,True
000758:20260612:696,000758,2026-06-12,22,True
000969:20260612:2446,000969,2026-06-12,21,True
001206:20260612:1723,001206,2026-06-12,22,True
001233:20260612:5137,001233,2026-06-12,22,True
001299:20260612:1124,001299,2026-06-12,22,True
001330:20260612:707,001330,2026-06-12,22,True
001359:20260612:10714,001359,2026-06-12,21,True
001360:20260612:1874,001360,2026-06-12,21,True
001378:20260612:2080,001378,2026-06-12,22,True
002085:20260612:1359,002085,2026-06-12,21,True
002088:20260612:895,002088,2026-06-12,21,True
002190:20260612:2707,002190,2026-06-12,22,True
002200:20260612:681,002200,2026-06-12,22,True
002215:20260612:958,002215,2026-06-12,22,True
002270:20260612:2013,002270,2026-06-12,22,True
002345:20260612:976,002345,2026-06-12,22,True
002457:20260612:1295,002457,2026-06-12,22,True
002597:20260612:2224,002597,2026-06-12,22,True
002637:20260612:1268,002637,2026-06-12,21,True
002733:20260612:3453,002733,2026-06-12,22,True
002742:20260612:417,002742,2026-06-12,22,True
002812:20260612:6754,002812,2026-06-12,22,True
002830:20260612:1676,002830,2026-06-12,22,True
002882:20260612:2186,002882,2026-06-12,21,True
002927:20260612:2017,002927,2026-06-12,22,True
002935:20260612:2220,002935,2026-06-12,21,True
002969:20260612:1639,002969,2026-06-12,22,True
002976:20260612:3288,002976,2026-06-12,21,True
002985:20260612:2999,002985,2026-06-12,22,True
002997:20260612:2938,002997,2026-06-12,22,True
600162:20260612:347,600162,2026-06-12,22,True
600229:20260612:619,600229,2026-06-12,22,True
600292:20260612:1451,600292,2026-06-12,22,True
600391:20260612:3501,600391,2026-06-12,22,True
600497:20260612:928,600497,2026-06-12,22,True
600531:20260612:1309,600531,2026-06-12,22,True
600539:20260612:1634,600539,2026-06-12,22,True
600567:20260612:144,600567,2026-06-12,22,True
600576:20260612:618,600576,2026-06-12,22,True
600601:20260612:1289,600601,2026-06-12,22,True
600711:20260612:1301,600711,2026-06-12,22,True
600857:20260612:1558,600857,2026-06-12,22,True
600862:20260612:1887,600862,2026-06-12,21,True
600906:20260612:699,600906,2026-06-12,21,True
600961:20260612:2541,600961,2026-06-12,22,True
600962:20260612:2621,600962,2026-06-12,22,True
601233:20260612:2230,601233,2026-06-12,22,True
601609:20260612:1255,601609,2026-06-12,22,True
601696:20260612:1154,601696,2026-06-12,22,True
601996:20260612:271,601996,2026-06-12,22,True
603036:20260612:1456,603036,2026-06-12,22,True
603120:20260612:5784,603120,2026-06-12,22,True
603180:20260612:1748,603180,2026-06-12,21,True
603225:20260612:2016,603225,2026-06-12,21,True
603519:20260612:1364,603519,2026-06-12,22,True
603528:20260612:713,603528,2026-06-12,22,True
603738:20260612:5174,603738,2026-06-12,22,True
603815:20260612:607,603815,2026-06-12,22,True
603990:20260612:2204,603990,2026-06-12,22,True
603993:20260612:1911,603993,2026-06-12,22,True
605198:20260612:6480,605198,2026-06-12,22,True
605298:20260612:5937,605298,2026-06-12,22,True
000070:20260615:1881,000070,2026-06-15,21,True
000411:20260615:1044,000411,2026-06-15,21,True
000520:20260615:457,000520,2026-06-15,21,True
000545:20260615:261,000545,2026-06-15,21,True
000593:20260615:2267,000593,2026-06-15,21,True
000636:20260615:6503,000636,2026-06-15,21,True
000657:20260615:8690,000657,2026-06-15,20,True
000700:20260615:1584,000700,2026-06-15,21,True
000733:20260615:5188,000733,2026-06-15,20,True
000777:20260615:1806,000777,2026-06-15,21,True
000811:20260615:3385,000811,2026-06-15,20,True
000823:20260615:2009,000823,2026-06-15,21,True
000887:20260615:2236,000887,2026-06-15,21,True
000960:20260615:4142,000960,2026-06-15,21,True
000980:20260615:239,000980,2026-06-15,21,True
001256:20260615:2589,001256,2026-06-15,20,True
002021:20260615:266,002021,2026-06-15,21,True
002040:20260615:922,002040,2026-06-15,20,True
002051:20260615:1162,002051,2026-06-15,20,True
002080:20260615:6811,002080,2026-06-15,21,True
002106:20260615:1338,002106,2026-06-15,20,True
002136:20260615:1384,002136,2026-06-15,21,True
002137:20260615:1012,002137,2026-06-15,21,True
002174:20260615:1109,002174,2026-06-15,21,True
002263:20260615:415,002263,2026-06-15,21,True
002281:20260615:22547,002281,2026-06-15,21,True
002301:20260615:810,002301,2026-06-15,20,True
002335:20260615:3923,002335,2026-06-15,21,True
002364:20260615:5116,002364,2026-06-15,20,True
002384:20260615:23931,002384,2026-06-15,21,True
002426:20260615:386,002426,2026-06-15,21,True
002428:20260615:10149,002428,2026-06-15,21,True
002432:20260615:6699,002432,2026-06-15,21,True
002440:20260615:998,002440,2026-06-15,20,True
002515:20260615:828,002515,2026-06-15,21,True
002552:20260615:6448,002552,2026-06-15,21,True
002635:20260615:1745,002635,2026-06-15,21,True
002664:20260615:1953,002664,2026-06-15,21,True
002730:20260615:3077,002730,2026-06-15,20,True
002741:20260615:3259,002741,2026-06-15,21,True
002745:20260615:1025,002745,2026-06-15,21,True
002806:20260615:1882,002806,2026-06-15,21,True
002815:20260615:1887,002815,2026-06-15,21,True
